RecordID,Input,Instruction,Move,dir,amount,RopePiece,x,y
1233,R 1,511,1,R,1,H,16,19
4891,R 6,1399,6,R,6,T,62,60
6012,D 8,1729,7,D,8,H,151,45
2514,L 7,822,2,L,7,H,28,18
2581,D 7,840,3,D,7,H,5,34
670,D 3,341,3,D,3,H,5,29
5990,R 7,1723,2,R,7,H,141,51
3486,U 9,1035,7,U,9,T,18,45
1624,U 7,622,4,U,7,H,29,51
5648,R 6,1604,3,R,6,H,86,60
2889,L 7,899,7,L,7,H,33,6
3659,D 9,1074,2,D,9,H,18,35
6634,R 19,1950,1,R,1,T,130,92
1998,L 5,708,2,L,5,H,57,57
6472,D 7,1892,2,D,7,H,138,80
1003,U 3,452,2,U,3,H,11,38
5436,D 8,1550,1,D,8,T,88,87
4620,L 7,1331,5,L,7,T,67,50
4230,R 4,1215,3,R,4,H,65,69
1356,R 4,546,3,R,4,H,30,30
1024,R 6,456,6,R,6,T,20,29
4495,U 6,1297,4,U,6,H,78,53
2924,D 7,907,7,D,7,T,22,3
5360,U 3,1526,1,U,3,T,96,66
5287,R 9,1502,8,R,9,T,103,55
2193,L 4,754,1,L,4,H,68,47
4583,L 9,1323,4,L,9,H,74,47
1472,D 4,578,1,D,4,H,15,41
5962,U 8,1717,1,U,8,H,128,48
5526,U 7,1573,5,U,7,H,92,66
5453,R 6,1555,4,R,6,T,89,81
333,U 2,203,1,U,2,T,4,20
3200,U 2,975,2,U,2,H,13,23
5612,D 7,1596,6,D,7,T,94,61
1737,D 2,649,2,D,2,T,45,53
3311,U 5,1000,1,U,5,H,33,30
4732,D 2,1362,1,D,2,T,62,60
3181,R 6,971,4,R,6,H,22,21
5619,U 8,1597,6,U,8,T,94,64
1372,L 4,551,2,L,4,H,24,24
4571,L 6,1320,4,L,6,T,81,51
2489,R 4,816,1,R,4,H,34,25
2115,U 6,733,5,U,6,H,67,54
3163,U 3,963,3,U,3,T,23,17
2310,L 7,778,4,L,7,H,44,34
3699,D 5,1082,1,D,5,T,15,36
750,L 4,368,2,L,4,T,20,21
4261,R 5,1220,4,R,5,T,76,62
6347,U 9,1849,6,U,9,T,132,68
6525,L 3,1913,2,L,3,T,137,77
1501,R 2,588,1,R,2,H,14,43
2568,L 8,835,8,L,8,T,7,36
4537,L 5,1312,2,L,5,T,78,61
2098,D 7,730,2,D,7,T,64,55
5663,D 5,1609,3,D,5,T,90,64
317,R 2,194,1,R,2,T,1,17
5957,R 6,1716,2,R,6,T,123,47
3305,D 6,997,5,D,6,H,30,31
1676,R 7,635,1,R,7,T,49,57
3784,U 7,1102,7,U,7,T,5,34
4570,L 6,1320,3,L,6,H,81,51
1734,U 5,648,4,U,5,T,45,52
3360,L 7,1010,4,L,7,H,30,38
1424,R 4,566,1,R,4,H,26,36
6223,L 4,1806,1,L,4,T,149,72
1417,D 5,564,4,D,5,H,25,32
4700,D 14,1356,1,D,1,H,58,48
6171,L 3,1783,1,L,3,H,145,76
2553,U 9,832,8,U,9,H,19,36
595,D 2,312,2,D,2,T,18,26
3445,D 9,1027,3,D,9,T,18,38
1499,L 4,587,3,L,4,T,15,43
3543,R 9,1049,1,R,9,T,7,30
1336,L 4,540,3,L,4,H,27,31
3912,D 9,1131,8,D,9,H,22,36
1566,R 7,605,4,R,7,T,23,34
5529,L 16,1574,1,L,1,H,91,68
1822,D 4,668,4,D,4,T,49,62
6173,L 3,1783,3,L,3,T,144,76
348,R 2,212,2,R,2,H,6,20
3318,R 3,1001,3,R,3,H,36,34
82,U 1,58,1,U,1,H,6,12
3428,U 9,1024,3,U,9,H,18,28
4231,R 4,1215,4,R,4,H,66,69
1920,D 6,693,5,D,6,H,64,56
1816,U 1,666,1,U,1,H,47,65
1286,R 5,527,4,R,5,H,30,14
1863,L 1,679,1,L,1,T,51,71
1107,R 5,479,5,R,5,T,30,20
3916,R 3,1132,3,R,3,T,24,35
5972,D 5,1718,3,D,5,T,128,53
5558,D 8,1581,8,D,8,H,87,65
576,L 4,304,3,L,4,T,16,23
1243,R 6,514,4,R,6,T,19,21
3330,L 9,1004,6,L,9,H,30,38
4835,D 8,1385,7,D,8,H,63,62
3677,R 7,1076,6,R,7,H,24,33
775,L 5,375,4,L,5,H,22,15
4449,D 6,1278,5,D,6,T,76,60
436,R 2,246,1,R,2,T,3,13
5061,U 6,1441,2,U,6,T,72,48
3483,U 9,1035,4,U,9,H,18,43
4842,R 6,1387,5,R,6,T,67,62
1952,D 6,699,5,D,6,H,54,54
4109,R 8,1184,2,R,8,H,38,37
4741,D 7,1365,4,D,7,T,64,56
3511,L 9,1039,7,L,9,T,18,40
4164,R 9,1195,7,R,9,T,52,53
2482,U 5,814,2,U,5,T,36,21
3889,L 3,1127,1,L,3,H,25,44
34,U 2,26,1,U,2,H,3,5
884,R 5,414,1,R,5,H,15,19
426,R 4,242,4,R,4,T,5,14
5532,D 4,1575,3,D,4,H,91,65
1195,D 6,501,3,D,6,H,20,23
2397,L 9,795,6,L,9,H,23,30
6518,L 4,1909,4,L,4,H,136,76
1236,U 4,512,3,U,4,T,16,21
3028,U 7,932,6,U,7,H,21,15
1745,L 7,651,1,L,7,T,51,52
1248,L 3,516,1,L,3,H,21,19
674,L 5,343,1,L,5,T,7,29
4496,U 6,1297,5,U,6,T,78,53
5684,R 9,1622,3,R,9,T,92,63
1057,U 1,467,1,U,1,T,21,24
3693,U 6,1081,1,U,6,H,15,32
2328,L 8,781,8,L,8,T,34,37
243,R 2,152,2,R,2,H,11,14
2441,D 9,805,2,D,9,H,36,31
4302,D 6,1234,1,D,6,H,68,78
3027,U 7,932,5,U,7,H,21,14
103,D 2,72,2,D,2,H,6,9
556,R 4,296,2,R,4,T,13,22
2880,D 9,898,7,D,9,H,40,8
410,D 2,236,1,D,2,H,0,16
4376,U 7,1258,4,U,7,T,67,64
5048,R 4,1436,4,R,4,H,70,54
3951,U 8,1143,1,U,8,H,25,40
3871,D 7,1121,5,D,7,H,25,42
4474,D 8,1286,3,D,8,H,78,56
4691,D 2,1352,1,D,2,H,56,49
5335,D 7,1517,6,D,7,H,106,61
76,L 1,54,1,L,1,T,4,10
577,L 4,304,4,L,4,T,15,23
6247,U 8,1816,4,U,8,T,149,75
3327,L 9,1004,3,L,9,H,33,38
4312,U 4,1236,4,U,4,T,69,76
414,R 2,238,2,R,2,H,2,16
112,L 2,79,1,L,2,H,6,8
3298,U 6,996,4,U,6,H,30,34
3513,L 9,1039,9,L,9,H,15,40
6305,U 1,1834,1,U,1,H,140,77
3012,U 5,928,5,U,5,T,22,3
4524,U 12,1307,1,U,1,T,74,55
1812,U 7,664,5,U,7,T,48,61
5590,R 4,1589,4,R,4,H,95,59
5957,R 6,1716,2,R,6,H,124,47
849,L 1,403,1,L,1,H,15,24
4706,U 9,1357,6,U,9,H,58,54
2354,D 8,787,2,D,8,T,29,32
2170,R 3,748,1,R,3,H,70,42
6352,D 6,1850,2,D,6,T,132,71
2586,L 2,841,1,L,2,H,4,30
4929,D 7,1409,6,D,7,H,51,52
2563,L 8,835,3,L,8,H,11,36
1176,L 6,495,6,L,6,T,23,28
3966,D 8,1146,3,D,8,H,28,44
1410,R 6,562,4,R,6,H,24,36
1502,R 2,588,2,R,2,H,15,43
6407,L 6,1863,6,L,6,H,125,74
6013,D 8,1729,8,D,8,T,151,45
2612,L 7,845,4,L,7,H,14,36
2024,U 8,712,8,U,8,T,62,59
6481,D 1,1896,1,D,1,T,137,75
2885,L 7,899,3,L,7,T,38,6
6228,U 6,1808,1,U,6,H,147,73
1704,L 5,641,5,L,5,T,43,54
1115,U 5,481,4,U,5,T,31,19
3522,R 2,1043,2,R,2,T,16,36
4357,U 2,1252,1,U,2,T,69,63
6289,D 6,1830,4,D,6,T,134,72
4540,L 5,1312,5,L,5,T,75,62
3109,D 4,947,4,D,4,H,14,13
1666,R 7,633,2,R,7,T,43,60
5413,L 9,1542,4,L,9,H,92,87
4050,D 3,1168,2,D,3,T,32,31
2252,D 5,767,3,D,5,T,48,47
2562,L 8,835,2,L,8,H,12,36
6552,L 9,1920,6,L,9,T,138,85
1020,R 6,456,2,R,6,H,17,29
5232,D 9,1488,6,D,9,T,102,63
4108,R 8,1184,1,R,8,T,37,37
4190,U 9,1204,2,U,9,T,62,61
6284,D 15,1828,1,D,1,T,134,76
490,U 3,268,1,U,3,H,13,23
1116,U 5,481,5,U,5,H,31,21
97,D 2,69,1,D,2,T,6,12
4932,U 8,1411,1,U,8,H,50,52
4072,D 6,1174,6,D,6,T,28,27
3210,D 4,978,1,D,4,T,12,15
1973,D 6,703,2,D,6,H,54,53
3223,R 6,980,1,R,6,T,12,19
4707,U 9,1357,7,U,9,H,58,55
895,L 1,417,1,L,1,T,20,19
3843,D 2,1112,1,D,2,H,32,41
4900,L 9,1400,9,L,9,T,55,60
4868,U 6,1392,2,U,6,T,59,62
5333,D 7,1517,4,D,7,H,106,63
3852,L 9,1115,3,L,9,T,32,43
307,D 2,189,2,D,2,H,4,17
5825,U 8,1671,5,U,8,H,91,50
5891,L 8,1695,5,L,8,T,110,48
5686,R 9,1622,5,R,9,T,94,63
4239,U 6,1217,3,U,6,T,66,66
2568,L 8,835,8,L,8,H,6,36
3812,R 3,1107,2,R,3,T,24,35
746,U 3,367,1,U,3,H,21,19
5167,D 8,1468,5,D,8,T,88,50
3774,L 6,1101,3,L,6,T,9,28
3897,L 7,1129,2,L,7,H,25,44
418,R 3,240,2,R,3,T,3,14
3828,R 6,1109,6,R,6,T,31,44
2943,D 3,913,1,D,3,T,25,0
3249,R 9,987,2,R,9,T,18,18
5115,R 5,1455,4,R,5,T,74,50
527,R 3,282,3,R,3,H,13,22
5786,L 9,1657,2,L,9,H,100,44
2044,D 8,717,6,D,8,H,66,52
2237,L 6,764,6,L,6,T,47,49
4643,U 9,1337,4,U,9,T,55,49
6122,R 7,1765,5,R,7,T,147,56
6015,L 10,1731,1,L,1,H,151,44
3387,D 8,1018,4,D,8,H,32,35
3805,R 9,1105,8,R,9,T,21,39
589,U 3,310,1,U,3,H,16,25
2907,L 4,904,3,L,4,T,31,7
2582,D 7,840,4,D,7,T,5,34
2997,R 3,924,3,R,3,T,22,-8
4004,L 7,1156,7,L,7,T,31,36
4505,D 7,1301,5,D,7,H,77,50
6412,U 8,1864,5,U,8,T,125,78
2287,R 8,775,3,R,8,H,35,40
28,R 2,21,2,R,2,H,4,2
1620,R 2,621,2,R,2,H,29,47
5026,R 6,1430,1,R,6,H,67,59
2002,R 8,709,1,R,8,H,55,57
1743,R 7,650,6,R,7,T,50,52
1169,U 6,494,5,U,6,H,28,27
4645,U 9,1337,6,U,9,T,55,51
1559,R 2,603,2,R,2,T,19,31
4423,U 5,1269,3,U,5,H,76,63
1741,R 7,650,4,R,7,T,48,52
4897,L 9,1400,6,L,9,H,57,60
4527,U 5,1309,1,U,5,T,75,56
6008,D 8,1729,3,D,8,H,151,49
1320,L 4,536,2,L,4,H,26,28
5267,L 10,1499,1,L,1,H,96,59
2042,D 8,717,4,D,8,T,66,55
2442,D 9,805,3,D,9,T,36,31
1653,D 7,630,1,D,7,H,41,62
580,R 3,305,3,R,3,H,17,23
2700,D 4,863,4,D,4,T,23,30
3268,R 6,991,2,R,6,H,27,25
2464,L 6,809,6,L,6,T,26,25
509,L 2,276,1,L,2,T,15,17
3061,U 9,939,3,U,9,H,7,22
6154,R 13,1779,1,R,1,T,152,66
6353,D 6,1850,3,D,6,T,132,70
6358,U 7,1851,2,U,7,T,132,67
31,L 1,23,1,L,1,H,3,4
5317,U 9,1512,5,U,9,T,101,61
5428,L 6,1544,4,L,6,T,90,87
2433,D 3,803,1,D,3,T,32,35
4689,U 7,1350,7,U,7,H,57,50
804,R 3,387,1,R,3,H,16,16
1013,R 4,454,4,R,4,H,15,34
356,L 1,216,1,L,1,H,7,17
4026,R 8,1162,4,R,8,H,28,38
3983,R 6,1152,1,R,6,T,29,34
4416,D 6,1268,2,D,6,T,76,65
6368,L 6,1853,2,L,6,T,134,73
3322,U 5,1003,3,U,5,H,36,36
1007,D 5,453,3,D,5,H,11,36
5781,D 10,1653,1,D,1,T,102,43
1466,R 4,576,1,R,4,T,14,42
2454,L 7,807,4,L,7,T,35,24
2964,D 7,917,7,D,7,T,28,-11
5078,L 4,1444,1,L,4,H,71,53
1965,R 8,702,2,R,8,H,48,55
2198,L 2,756,1,L,2,H,64,46
4754,U 9,1367,6,U,9,H,68,58
3921,D 4,1135,2,D,4,T,25,36
4991,U 4,1421,3,U,4,T,51,63
6265,L 9,1823,8,L,9,H,142,79
4080,U 5,1177,2,U,5,H,27,33
2639,U 2,851,1,U,2,H,21,38
6429,R 11,1875,1,R,1,H,128,87
79,R 2,56,1,R,2,T,4,11
339,U 3,207,2,U,3,T,5,21
3474,U 6,1033,2,U,6,T,17,34
4884,R 11,1397,1,R,1,H,58,60
165,D 3,115,2,D,3,H,4,21
2755,U 9,872,8,U,9,T,37,25
616,L 3,320,2,L,3,T,16,33
4822,R 8,1383,8,R,8,T,68,69
1656,D 7,630,4,D,7,T,41,60
2488,L 3,815,3,L,3,T,34,25
778,D 2,376,2,D,2,T,21,14
6649,R 4,1958,1,R,4,H,131,100
1147,U 6,489,5,U,6,T,30,24
3083,D 4,942,2,D,4,H,5,26
5849,U 8,1683,4,U,8,H,97,56
3068,R 6,940,1,R,6,T,7,27
5514,L 9,1571,9,L,9,T,86,61
5160,R 8,1467,6,R,8,T,85,54
3540,D 5,1048,3,D,5,H,7,31
604,L 4,316,2,L,4,T,18,27
4029,R 8,1162,7,R,8,H,31,38
622,D 4,322,4,D,4,T,15,30
4540,L 5,1312,5,L,5,H,74,62
3187,L 8,972,4,L,8,T,21,21
2023,U 8,712,7,U,8,T,62,58
3403,D 5,1020,4,D,5,H,24,27
1656,D 7,630,4,D,7,H,41,59
731,U 5,362,5,U,5,H,22,25
3137,L 2,957,1,L,2,H,12,21
2288,R 8,775,4,R,8,H,36,40
4608,L 9,1327,9,L,9,H,69,45
5460,D 7,1557,4,D,7,H,92,78
749,L 4,368,1,L,4,H,20,21
5033,L 6,1431,2,L,6,H,70,59
828,L 4,394,2,L,4,H,16,24
5636,L 5,1601,5,L,5,H,83,67
5099,D 9,1452,3,D,9,T,76,56
6331,L 7,1843,4,L,7,H,136,61
450,D 2,251,2,D,2,H,3,15
4310,U 4,1236,2,U,4,H,69,75
521,R 3,280,2,R,3,H,11,22
6577,U 5,1931,5,U,5,T,135,85
330,D 3,201,2,D,3,H,4,20
4957,D 4,1414,2,D,4,H,50,55
959,L 5,441,2,L,5,H,15,36
3214,U 9,979,1,U,9,T,12,12
236,U 2,149,2,U,2,T,8,13
3734,R 10,1093,1,R,1,H,17,35
6653,D 18,1959,1,D,1,H,134,99
621,D 4,322,3,D,4,T,15,31
4430,L 3,1271,1,L,3,H,79,65
3462,R 9,1030,1,R,9,T,10,32
4775,L 12,1372,1,L,1,T,67,60
5603,D 3,1593,2,D,3,T,95,67
6225,L 4,1806,3,L,4,H,147,72
4859,L 9,1391,2,L,9,T,67,61
4848,L 7,1388,5,L,7,T,65,62
4686,U 7,1350,4,U,7,T,57,46
344,L 2,210,2,L,2,H,4,22
3736,U 4,1095,1,U,4,H,16,36
2821,U 5,887,5,U,5,T,32,36
2884,L 7,899,2,L,7,T,39,6
5587,R 4,1589,1,R,4,H,92,59
6066,U 17,1746,1,U,1,H,156,40
2144,U 1,741,1,U,1,T,67,47
4075,U 5,1175,3,U,5,H,28,29
1777,L 5,658,2,L,5,T,52,54
1786,R 6,659,6,R,6,H,54,54
1063,U 6,469,5,U,6,T,21,27
5830,U 13,1673,1,U,1,H,90,54
6542,R 8,1918,5,R,8,H,140,86
1387,D 3,556,1,D,3,H,26,29
6282,L 9,1827,8,L,9,T,135,76
5896,U 1,1697,1,U,1,T,107,48
287,D 2,175,2,D,2,T,6,18
4751,U 9,1367,3,U,9,H,68,55
3612,U 9,1063,6,U,9,T,18,47
3006,U 8,926,8,U,8,H,22,0
2138,D 6,740,1,D,6,H,67,51
2145,D 4,742,1,D,4,T,67,47
4935,U 8,1411,4,U,8,H,50,55
4372,R 1,1257,1,R,1,T,67,61
763,L 2,371,2,L,2,H,19,16
6619,L 9,1948,2,L,9,H,137,86
3008,U 5,928,1,U,5,H,22,0
935,U 5,434,1,U,5,T,21,30
774,L 5,375,3,L,5,H,23,15
5418,L 9,1542,9,L,9,H,87,87
2746,L 7,871,6,L,7,T,39,18
3102,R 4,946,1,R,4,H,11,17
6515,L 4,1909,1,L,4,H,139,76
3191,L 8,972,8,L,8,T,17,21
2336,R 6,783,6,R,6,T,38,39
3164,L 3,964,1,L,3,H,22,18
3597,U 8,1061,8,U,8,T,9,41
6383,R 7,1857,4,R,7,T,131,77
4782,L 10,1375,1,L,1,T,67,65
1175,L 6,495,5,L,6,H,23,28
3799,R 9,1105,2,R,9,H,16,39
1573,U 6,606,4,U,6,T,27,37
356,L 1,216,1,L,1,T,7,17
4971,D 12,1418,1,D,1,T,42,53
165,D 3,115,2,D,3,T,4,22
522,R 3,280,3,R,3,T,11,22
4713,R 9,1358,4,R,9,T,61,57
5156,R 8,1467,2,R,8,T,81,54
3643,D 8,1070,3,D,8,H,19,40
2523,R 5,823,4,R,5,H,27,18
4467,U 7,1285,3,U,7,H,78,55
972,L 3,444,2,L,3,H,10,36
2034,R 6,714,6,R,6,H,64,60
1445,L 6,571,2,L,6,T,24,39
6442,L 11,1882,1,L,1,H,132,88
4000,L 7,1156,3,L,7,H,34,36
2010,U 1,710,1,U,1,H,62,58
4806,L 9,1382,1,L,9,T,69,69
6018,R 9,1732,3,R,9,T,153,44
2039,D 8,717,1,D,8,H,66,57
3437,U 7,1026,2,U,7,H,18,35
5257,R 10,1495,1,R,1,H,103,60
4044,D 7,1165,5,D,7,T,33,34
5809,U 15,1663,1,U,1,T,87,46
1601,U 6,616,2,U,6,H,24,49
4223,R 9,1213,6,R,9,H,59,70
1255,U 4,519,2,U,4,T,20,19
6189,R 15,1792,1,R,1,H,141,68
2134,D 3,738,3,D,3,T,64,53
2181,D 4,751,4,D,4,T,72,40
4374,U 7,1258,2,U,7,T,67,62
5575,R 9,1587,4,R,9,T,85,65
2732,R 8,868,5,R,8,H,41,15
6737,L 13,1995,1,L,1,T,141,102
1128,D 5,486,3,D,5,H,30,22
2459,L 6,809,1,L,6,T,31,25
3992,U 5,1154,2,U,5,T,35,32
6744,U 10,2000,1,U,1,T,141,101
347,R 2,212,1,R,2,T,4,21
930,D 5,433,1,D,5,H,21,33
5956,R 6,1716,1,R,6,H,123,47
5719,R 10,1635,1,R,1,T,107,59
2632,D 6,848,6,D,6,T,19,34
4006,U 4,1157,2,U,4,T,30,37
1106,R 5,479,4,R,5,T,29,20
5694,R 7,1624,3,R,7,H,102,64
6506,R 7,1906,5,R,7,T,142,75
2281,L 5,774,2,L,5,H,35,40
3010,U 5,928,3,U,5,T,22,1
655,U 5,336,1,U,5,H,6,25
2177,U 3,750,3,U,3,T,72,42
415,D 2,239,1,D,2,H,2,15
827,L 4,394,1,L,4,T,17,24
2665,R 7,857,7,R,7,T,20,38
6292,R 11,1831,1,R,1,H,135,69
4217,L 10,1212,1,L,1,H,53,70
4786,D 6,1377,3,D,6,T,67,64
5347,U 7,1521,3,U,7,T,101,61
5549,L 5,1579,5,L,5,H,86,73
785,L 3,379,1,L,3,H,20,13
4996,R 9,1423,2,R,9,T,52,63
5978,R 8,1719,4,R,8,T,131,50
4619,L 7,1331,4,L,7,H,67,50
1988,L 3,706,2,L,3,H,53,57
2798,D 7,881,5,D,7,T,40,27
181,L 1,122,1,L,1,H,0,19
1957,L 8,700,4,L,8,T,51,53
2879,D 9,898,6,D,9,H,40,9
5229,D 9,1488,3,D,9,T,102,66
6430,L 17,1876,1,L,1,H,127,87
4147,R 5,1193,4,R,5,H,45,44
5727,D 9,1636,8,D,9,T,108,52
6077,L 9,1749,7,L,9,H,149,42
5125,R 7,1459,4,R,7,H,77,50
222,U 2,143,1,U,2,H,8,12
2135,R 3,739,1,R,3,H,65,52
5702,R 1,1627,1,R,1,T,105,65
5603,D 3,1593,2,D,3,H,95,66
6473,D 7,1892,3,D,7,H,138,79
5429,L 6,1544,5,L,6,H,88,87
2372,U 9,790,6,U,9,H,25,31
816,L 5,390,5,L,5,T,13,20
4498,L 1,1298,1,L,1,H,77,55
3171,U 5,969,1,U,5,T,19,18
2100,D 7,730,4,D,7,H,64,52
1356,R 4,546,3,R,4,T,29,30
4798,U 8,1380,6,U,8,H,65,67
3956,U 8,1143,6,U,8,T,25,44
432,L 4,245,1,L,4,H,5,13
3213,D 4,978,4,D,4,H,12,11
5656,U 6,1605,5,U,6,T,89,64
1945,U 5,698,3,U,5,H,54,57
3579,U 5,1059,1,U,5,H,15,30
3230,D 2,981,2,D,2,H,18,18
941,L 3,435,2,L,3,T,20,34
692,R 1,349,1,R,1,H,8,24
2163,D 5,746,2,D,5,T,72,46
3618,D 8,1064,3,D,8,T,18,49
6477,D 7,1892,7,D,7,H,138,75
4939,U 8,1411,8,U,8,H,50,59
3846,U 3,1113,2,U,3,H,32,42
1104,R 5,479,2,R,5,H,28,20
903,L 2,421,2,L,2,H,20,21
2873,L 10,897,1,L,1,H,40,15
2039,D 8,717,1,D,8,T,65,58
4314,D 2,1237,2,D,2,T,69,76
3096,D 9,944,6,D,9,T,10,19
6188,U 13,1791,1,U,1,T,140,68
1452,U 7,572,3,U,7,T,19,40
1431,U 6,567,4,U,6,T,29,39
5171,U 13,1469,1,U,1,H,88,47
3800,R 9,1105,3,R,9,H,17,39
6540,R 8,1918,3,R,8,T,137,86
940,L 3,435,1,L,3,H,20,34
1894,R 7,687,4,R,7,T,57,68
3950,D 12,1142,1,D,1,T,26,39
54,L 2,37,2,L,2,H,5,9
4771,L 12,1370,1,L,1,H,67,58
5461,D 7,1557,5,D,7,H,92,77
1738,R 7,650,1,R,7,T,45,53
6530,U 8,1917,1,U,8,T,135,78
2361,R 1,788,1,R,1,H,30,25
3292,L 7,995,5,L,7,T,33,30
471,U 4,261,4,U,4,T,7,23
5227,D 9,1488,1,D,9,H,102,67
3062,U 9,939,4,U,9,T,7,22
4801,R 5,1381,1,R,5,H,66,69
504,R 3,273,3,R,3,T,14,19
4532,R 3,1310,1,R,3,H,77,61
6529,L 17,1916,1,L,1,T,136,77
691,D 4,348,4,D,4,T,7,25
5990,R 7,1723,2,R,7,T,140,51
2264,L 6,770,4,L,6,T,47,44
6333,L 7,1843,6,L,7,H,134,61
5393,U 8,1533,8,U,8,H,88,85
5203,U 4,1478,2,U,4,T,96,62
2424,R 7,801,6,R,7,H,31,29
6516,L 4,1909,2,L,4,T,139,76
5924,R 4,1706,3,R,4,T,113,54
2584,D 7,840,6,D,7,T,5,32
1170,U 6,494,6,U,6,T,28,27
5135,L 1,1463,1,L,1,H,80,53
4822,R 8,1383,8,R,8,H,69,69
1219,L 5,508,2,L,5,H,18,19
5393,U 8,1533,8,U,8,T,88,84
3682,L 4,1077,4,L,4,T,22,33
4803,R 5,1381,3,R,5,T,67,69
3955,U 8,1143,5,U,8,H,25,44
5176,U 5,1471,4,U,5,T,88,49
6108,D 1,1761,1,D,1,H,147,55
5803,L 8,1661,6,L,8,H,87,46
4322,R 6,1240,1,R,6,H,69,69
1164,L 1,493,1,L,1,T,28,22
5513,L 9,1571,8,L,9,T,87,61
6106,U 8,1760,7,U,8,T,147,54
1097,R 4,477,4,R,4,T,25,15
3481,U 9,1035,2,U,9,T,18,40
5183,R 9,1472,6,R,9,T,93,51
263,U 3,162,3,U,3,T,9,17
2501,L 8,818,2,L,8,H,35,18
979,L 6,446,3,L,6,T,7,39
1319,L 4,536,1,L,4,H,27,28
4600,L 9,1327,1,L,9,T,77,46
2861,D 7,894,6,D,7,T,50,18
923,U 5,429,3,U,5,H,20,31
436,R 2,246,1,R,2,H,3,13
2086,U 2,726,2,U,2,T,65,62
2031,R 6,714,3,R,6,T,60,60
1330,R 6,539,3,R,6,H,27,31
3332,L 9,1004,8,L,9,T,29,38
4340,L 6,1246,2,L,6,T,75,71
587,L 2,309,1,L,2,H,17,24
1815,L 1,665,1,L,1,T,48,63
1856,R 7,677,2,R,7,H,47,71
1523,U 6,593,3,U,6,H,4,41
1485,D 2,581,2,D,2,T,11,41
1030,L 3,458,3,L,3,T,19,32
3411,U 7,1022,1,U,7,H,18,27
2779,U 5,877,3,U,5,T,31,25
4828,L 6,1384,6,L,6,T,64,69
380,D 3,227,3,D,3,H,6,12
1064,U 6,469,6,U,6,T,21,28
2054,D 7,719,1,D,7,H,66,56
6590,R 8,1937,2,R,8,H,143,85
4874,D 6,1393,2,D,6,H,59,65
5859,R 9,1685,5,R,9,T,101,59
6659,R 8,1962,4,R,8,H,139,98
3183,R 6,971,6,R,6,T,23,21
1784,R 6,659,4,R,6,T,51,54
5725,D 9,1636,6,D,9,H,108,53
2455,L 7,807,5,L,7,T,34,24
3807,D 4,1106,1,D,4,T,22,39
4206,L 9,1206,8,L,9,H,55,69
1126,D 5,486,1,D,5,H,30,24
4774,U 3,1371,3,U,3,H,67,61
2979,L 4,921,1,L,4,H,20,-17
6198,D 11,1797,1,D,1,T,140,72
1918,D 6,693,3,D,6,T,64,59
1149,D 4,490,1,D,4,H,30,25
1342,R 3,542,3,R,3,T,28,33
3592,U 8,1061,3,U,8,T,9,36
2394,L 9,795,3,L,9,T,27,30
6409,U 8,1864,2,U,8,H,125,76
5887,L 8,1695,1,L,8,H,113,48
4954,U 7,1413,6,U,7,H,50,56
6241,R 11,1813,1,R,1,H,150,73
2854,R 6,893,5,R,6,T,48,23
1109,D 4,480,2,D,4,T,31,19
3835,D 8,1110,7,D,8,T,32,38
5520,R 7,1572,6,R,7,H,91,61
1723,D 5,646,1,D,5,T,48,54
2470,R 9,812,1,R,9,T,27,23
249,R 3,155,1,R,3,T,9,16
637,L 4,328,3,L,4,T,13,23
2842,R 9,890,8,R,9,T,43,28
532,U 1,286,1,U,1,H,12,22
1618,D 5,620,5,D,5,H,27,47
4617,L 7,1331,2,L,7,H,69,50
5271,D 8,1500,4,D,8,T,96,56
5064,U 6,1441,5,U,6,T,72,51
1689,D 3,637,2,D,3,T,51,55
4095,L 11,1181,1,L,1,T,34,36
4527,U 5,1309,1,U,5,H,76,57
4697,R 4,1355,2,R,4,T,55,48
1436,L 5,568,3,L,5,T,27,42
1897,R 7,687,7,R,7,H,61,68
741,D 5,366,1,D,5,H,21,22
835,R 4,396,3,R,4,T,16,26
1097,R 4,477,4,R,4,H,26,15
5418,L 9,1542,9,L,9,T,88,87
22,L 1,16,1,L,1,T,2,-1
2180,D 4,751,3,D,4,T,72,41
1168,U 6,494,4,U,6,T,28,25
298,R 1,183,1,R,1,H,5,19
5932,U 1,1708,1,U,1,H,115,49
6043,D 9,1738,3,D,9,H,156,47
2425,R 7,801,7,R,7,H,32,29
4776,R 14,1373,1,R,1,H,67,61
1219,L 5,508,2,L,5,T,19,19
2146,D 4,742,2,D,4,H,67,45
953,U 5,439,2,U,5,T,17,33
5728,D 9,1636,9,D,9,H,108,50
1617,D 5,620,4,D,5,H,27,48
373,D 3,225,3,D,3,T,10,16
6377,U 5,1855,4,U,5,H,129,76
5818,R 17,1668,1,R,1,H,92,46
2745,L 7,871,5,L,7,H,39,18
5167,D 8,1468,5,D,8,H,88,49
6127,L 3,1768,1,L,3,H,148,55
2701,R 4,864,1,R,4,T,23,30
5479,D 8,1564,6,D,8,T,86,72
5257,R 10,1495,1,R,1,T,103,60
1790,U 6,660,4,U,6,H,54,58
4522,L 13,1305,1,L,1,H,73,55
433,L 4,245,2,L,4,T,5,13
4925,D 7,1409,2,D,7,H,51,56
5308,R 10,1508,1,R,1,T,101,59
2970,L 7,918,6,L,7,H,22,-12
